date,currency,base_rate,cash_buy,cash_sell,remit_send,remit_receive,usd_conv_rate
20180316,브라질 BRL,325.37,358.55,299.35,0.00,321.47,0.304
20180316,베트남 VND 100,4.70,5.25,4.15,4.74,4.66,0.004
20180316,남아프리카공화국 ZAR,89.85,95.24,82.67,90.92,88.78,0.084
20180316,러시아 RUB,18.61,19.91,16.57,18.79,18.43,0.017
20180316,헝가리 HUF,4.23,4.56,3.90,4.27,4.19,0.004
20180316,폴란드 PLN,312.26,337.24,287.28,315.69,308.83,0.292
20180317,미국 USD,1068.50,1087.19,1049.81,1078.90,1058.10,1.000
20180317,유럽연합 EUR,1315.27,1341.44,1289.10,1328.42,1302.12,1.231
20180317,일본 JPY,1009.88,1027.55,992.21,1019.77,999.99,0.945
20180317,중국 CNY,168.92,177.36,160.48,170.60,167.24,0.158
20180317,홍콩 HKD,136.23,138.91,133.55,137.59,134.87,0.128
20180317,대만 TWD,36.69,39.99,34.13,0.00,0.00,0.034
20180317,영국 GBP,1491.31,1520.68,1461.94,1506.22,1476.40,1.396
20180317,오만 OMR,2775.25,2941.76,2608.74,0.00,0.00,2.597
20180317,캐나다 CAD,817.15,833.24,801.06,825.32,808.98,0.765
20180317,스위스 CHF,1123.79,1145.92,1101.66,1135.02,1112.56,1.052
20180317,스웨덴 SEK,130.49,133.68,127.30,131.79,129.19,0.122
20180317,호주 AUD,829.21,845.54,812.88,837.50,820.92,0.776
20180317,뉴질랜드 NZD,773.59,788.82,758.36,781.32,765.86,0.724
20180317,체코 CZK,51.76,55.38,47.11,52.32,51.20,0.048
20180317,칠레 CLP,1.76,1.90,1.62,0.00,0.00,0.002
20180317,터키 TRY,272.82,294.64,251.00,275.82,269.82,0.255
20180317,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180317,이스라엘 ILS,309.34,321.71,284.60,0.00,0.00,0.290
20180317,덴마크 DKK,176.58,180.90,172.26,178.34,174.82,0.165
20180317,노르웨이 NOK,138.49,141.88,135.10,139.87,137.11,0.130
20180317,사우디아라비아 SAR,284.92,296.31,265.27,287.76,282.08,0.267
20180317,쿠웨이트 KWD,3562.02,3704.50,3277.06,3597.64,3526.40,3.334
20180317,바레인 BHD,2833.84,2947.19,2607.14,2862.17,2805.51,2.652
20180317,아랍에미리트 AED,290.90,302.53,270.83,293.80,288.00,0.272
20180317,요르단 JOD,1507.05,1567.33,1386.49,0.00,0.00,1.410
20180317,이집트 EGP,60.66,0.00,0.00,0.00,0.00,0.057
20180317,태국 THB,34.25,35.96,32.20,34.59,33.91,0.032
20180317,싱가포르 SGD,812.45,828.61,796.29,820.57,804.33,0.760
20180317,말레이시아 MYR,273.31,286.97,256.92,0.00,270.58,0.256
20180317,인도네시아 IDR 100,7.79,8.33,7.02,7.86,7.72,0.007
20180317,카타르 QAR,293.46,0.00,0.00,0.00,0.00,0.275
20180317,카자흐스탄 KZT,3.31,3.67,2.95,0.00,0.00,0.003
20180317,브루나이 BND,808.31,840.64,759.82,0.00,0.00,0.757
20180317,인도 INR,16.46,0.00,0.00,0.00,0.00,0.015
20180317,파키스탄 PKR,9.65,10.03,8.50,0.00,0.00,0.009
20180317,방글라데시 BDT,12.84,13.35,11.30,0.00,0.00,0.012
20180317,필리핀 PHP,20.58,22.43,19.76,20.78,20.38,0.019
20180317,멕시코 MXN,57.09,59.37,50.82,57.66,56.52,0.053
20180317,브라질 BRL,325.29,358.46,299.27,0.00,321.39,0.304
20180317,베트남 VND 100,4.69,5.24,4.14,4.73,4.65,0.004
20180317,남아프리카공화국 ZAR,89.51,94.88,82.35,90.58,88.44,0.084
20180317,러시아 RUB,18.56,19.85,16.52,18.74,18.38,0.017
20180317,헝가리 HUF,4.23,4.56,3.90,4.27,4.19,0.004
20180317,폴란드 PLN,311.85,336.79,286.91,315.28,308.42,0.292
20180318,미국 USD,1068.50,1087.19,1049.81,1078.90,1058.10,1.000
20180318,유럽연합 EUR,1315.27,1341.44,1289.10,1328.42,1302.12,1.231
20180318,일본 JPY,1009.88,1027.55,992.21,1019.77,999.99,0.945
20180318,중국 CNY,168.92,177.36,160.48,170.60,167.24,0.158
20180318,홍콩 HKD,136.23,138.91,133.55,137.59,134.87,0.128
20180318,대만 TWD,36.69,39.99,34.13,0.00,0.00,0.034
20180318,영국 GBP,1491.31,1520.68,1461.94,1506.22,1476.40,1.396
20180318,오만 OMR,2775.25,2941.76,2608.74,0.00,0.00,2.597
20180318,캐나다 CAD,817.15,833.24,801.06,825.32,808.98,0.765
20180318,스위스 CHF,1123.79,1145.92,1101.66,1135.02,1112.56,1.052
20180318,스웨덴 SEK,130.49,133.68,127.30,131.79,129.19,0.122
20180318,호주 AUD,829.21,845.54,812.88,837.50,820.92,0.776
20180318,뉴질랜드 NZD,773.59,788.82,758.36,781.32,765.86,0.724
20180318,체코 CZK,51.76,55.38,47.11,52.32,51.20,0.048
20180318,칠레 CLP,1.76,1.90,1.62,0.00,0.00,0.002
20180318,터키 TRY,272.82,294.64,251.00,275.82,269.82,0.255
20180318,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180318,이스라엘 ILS,309.34,321.71,284.60,0.00,0.00,0.290
20180318,덴마크 DKK,176.58,180.90,172.26,178.34,174.82,0.165
20180318,노르웨이 NOK,138.49,141.88,135.10,139.87,137.11,0.130
20180318,사우디아라비아 SAR,284.92,296.31,265.27,287.76,282.08,0.267
20180318,쿠웨이트 KWD,3562.02,3704.50,3277.06,3597.64,3526.40,3.334
20180318,바레인 BHD,2833.84,2947.19,2607.14,2862.17,2805.51,2.652
20180318,아랍에미리트 AED,290.90,302.53,270.83,293.80,288.00,0.272
20180318,요르단 JOD,1507.05,1567.33,1386.49,0.00,0.00,1.410
20180318,이집트 EGP,60.66,0.00,0.00,0.00,0.00,0.057
20180318,태국 THB,34.25,35.96,32.20,34.59,33.91,0.032
20180318,싱가포르 SGD,812.45,828.61,796.29,820.57,804.33,0.760
20180318,말레이시아 MYR,273.31,286.97,256.92,0.00,270.58,0.256
20180318,인도네시아 IDR 100,7.79,8.33,7.02,7.86,7.72,0.007
20180318,카타르 QAR,293.46,0.00,0.00,0.00,0.00,0.275
20180318,카자흐스탄 KZT,3.31,3.67,2.95,0.00,0.00,0.003
20180318,브루나이 BND,808.31,840.64,759.82,0.00,0.00,0.757
20180318,인도 INR,16.46,0.00,0.00,0.00,0.00,0.015
20180318,파키스탄 PKR,9.65,10.03,8.50,0.00,0.00,0.009
20180318,방글라데시 BDT,12.84,13.35,11.30,0.00,0.00,0.012
20180318,필리핀 PHP,20.58,22.43,19.76,20.78,20.38,0.019
20180318,멕시코 MXN,57.09,59.37,50.82,57.66,56.52,0.053
20180318,브라질 BRL,325.29,358.46,299.27,0.00,321.39,0.304
20180318,베트남 VND 100,4.69,5.24,4.14,4.73,4.65,0.004
20180318,남아프리카공화국 ZAR,89.51,94.88,82.35,90.58,88.44,0.084
20180318,러시아 RUB,18.56,19.85,16.52,18.74,18.38,0.017
20180318,헝가리 HUF,4.23,4.56,3.90,4.27,4.19,0.004
20180318,폴란드 PLN,311.85,336.79,286.91,315.28,308.42,0.292
20180319,미국 USD,1069.00,1087.70,1050.30,1079.40,1058.60,1.000
20180319,유럽연합 EUR,1313.11,1339.24,1286.98,1326.24,1299.98,1.228
20180319,일본 JPY,1008.82,1026.47,991.17,1018.70,998.94,0.944
20180319,중국 CNY,168.84,177.28,160.40,170.52,167.16,0.158
20180319,홍콩 HKD,136.29,138.97,133.61,137.65,134.93,0.128
20180319,대만 TWD,36.70,40.00,34.14,0.00,0.00,0.034
20180319,영국 GBP,1490.67,1520.03,1461.31,1505.57,1475.77,1.395
20180319,오만 OMR,2776.62,2943.21,2610.03,0.00,0.00,2.597
20180319,캐나다 CAD,816.44,832.52,800.36,824.60,808.28,0.764
20180319,스위스 CHF,1122.19,1144.29,1100.09,1133.41,1110.97,1.050
20180319,스웨덴 SEK,130.46,133.65,127.27,131.76,129.16,0.122
20180319,호주 AUD,824.79,841.03,808.55,833.03,816.55,0.772
20180319,뉴질랜드 NZD,772.14,787.35,756.93,779.86,764.42,0.722
20180319,체코 CZK,51.68,55.29,47.03,52.24,51.12,0.048
20180319,칠레 CLP,1.76,1.90,1.62,0.00,0.00,0.002
20180319,터키 TRY,272.74,294.55,250.93,275.74,269.74,0.255
20180319,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180319,이스라엘 ILS,309.38,321.75,284.63,0.00,0.00,0.289
20180319,덴마크 DKK,176.30,180.61,171.99,178.06,174.54,0.165
20180319,노르웨이 NOK,138.40,141.79,135.01,139.78,137.02,0.130
20180319,사우디아라비아 SAR,285.05,296.45,265.39,287.90,282.20,0.267
20180319,쿠웨이트 KWD,3564.52,3707.10,3279.36,3600.16,3528.88,3.334
20180319,바레인 BHD,2835.32,2948.73,2608.50,2863.67,2806.97,2.652
20180319,아랍에미리트 AED,291.05,302.69,270.97,293.96,288.14,0.272
20180319,요르단 JOD,1507.76,1568.07,1387.14,0.00,0.00,1.410
20180319,이집트 EGP,60.72,0.00,0.00,0.00,0.00,0.057
20180319,태국 THB,34.23,35.94,32.18,34.57,33.89,0.032
20180319,싱가포르 SGD,810.89,827.02,794.76,818.99,802.79,0.759
20180319,말레이시아 MYR,273.30,286.96,256.91,0.00,270.57,0.256
20180319,인도네시아 IDR 100,7.79,8.33,7.02,7.86,7.72,0.007
20180319,카타르 QAR,293.52,0.00,0.00,0.00,0.00,0.275
20180319,카자흐스탄 KZT,3.31,3.67,2.95,0.00,0.00,0.003
20180319,브루나이 BND,808.78,841.13,760.26,0.00,0.00,0.757
20180319,인도 INR,16.45,0.00,0.00,0.00,0.00,0.015
20180319,파키스탄 PKR,9.65,10.03,8.50,0.00,0.00,0.009
20180319,방글라데시 BDT,12.88,13.39,11.34,0.00,0.00,0.012
20180319,필리핀 PHP,20.59,22.44,19.77,20.79,20.39,0.019
20180319,멕시코 MXN,57.17,59.45,50.89,57.74,56.60,0.054
20180319,브라질 BRL,326.05,359.30,299.97,0.00,322.14,0.305
20180319,베트남 VND 100,4.70,5.25,4.15,4.74,4.66,0.004
20180319,남아프리카공화국 ZAR,89.27,94.62,82.13,90.34,88.20,0.084
20180319,러시아 RUB,18.59,19.89,16.55,18.77,18.41,0.017
20180319,헝가리 HUF,4.22,4.55,3.89,4.26,4.18,0.004
20180319,폴란드 PLN,311.31,336.21,286.41,314.73,307.89,0.291
20180320,미국 USD,1072.00,1090.76,1053.24,1082.50,1061.50,1.000
20180320,유럽연합 EUR,1322.58,1348.89,1296.27,1335.80,1309.36,1.234
20180320,일본 JPY,1011.13,1028.82,993.44,1021.03,1001.23,0.943
20180320,중국 CNY,169.48,177.95,161.01,171.17,167.79,0.158
20180320,홍콩 HKD,136.69,139.38,134.00,138.05,135.33,0.128
20180320,대만 TWD,36.75,40.05,34.18,0.00,0.00,0.034
20180320,영국 GBP,1503.64,1533.26,1474.02,1518.67,1488.61,1.403
20180320,오만 OMR,2784.34,2951.40,2617.28,0.00,0.00,2.597
20180320,캐나다 CAD,819.70,835.84,803.56,827.89,811.51,0.765
20180320,스위스 CHF,1127.12,1149.32,1104.92,1138.39,1115.85,1.051
20180320,스웨덴 SEK,131.26,134.47,128.05,132.57,129.95,0.122
20180320,호주 AUD,826.30,842.57,810.03,834.56,818.04,0.771
20180320,뉴질랜드 NZD,776.18,791.47,760.89,783.94,768.42,0.724
20180320,체코 CZK,52.03,55.67,47.35,52.60,51.46,0.049
20180320,칠레 CLP,1.76,1.90,1.62,0.00,0.00,0.002
20180320,터키 TRY,272.10,293.86,250.34,275.09,269.11,0.254
20180320,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180320,이스라엘 ILS,308.70,321.04,284.01,0.00,0.00,0.288
20180320,덴마크 DKK,177.55,181.89,173.21,179.32,175.78,0.166
20180320,노르웨이 NOK,138.80,142.20,135.40,140.18,137.42,0.130
20180320,사우디아라비아 SAR,285.87,297.30,266.15,288.72,283.02,0.267
20180320,쿠웨이트 KWD,3574.41,3717.38,3288.46,3610.15,3538.67,3.334
20180320,바레인 BHD,2843.28,2957.01,2615.82,2871.71,2814.85,2.652
20180320,아랍에미리트 AED,291.86,303.53,271.73,294.77,288.95,0.272
20180320,요르단 JOD,1511.99,1572.46,1391.04,0.00,0.00,1.410
20180320,이집트 EGP,60.81,0.00,0.00,0.00,0.00,0.057
20180320,태국 THB,34.35,36.06,32.29,34.69,34.01,0.032
20180320,싱가포르 SGD,813.97,830.16,797.78,822.10,805.84,0.759
20180320,말레이시아 MYR,273.64,287.32,257.23,0.00,270.91,0.255
20180320,인도네시아 IDR 100,7.81,8.35,7.03,7.88,7.74,0.007
20180320,카타르 QAR,294.42,0.00,0.00,0.00,0.00,0.275
20180320,카자흐스탄 KZT,3.34,3.70,2.98,0.00,0.00,0.003
20180320,브루나이 BND,810.89,843.32,762.24,0.00,0.00,0.756
20180320,인도 INR,16.44,0.00,0.00,0.00,0.00,0.015
20180320,파키스탄 PKR,9.68,10.06,8.52,0.00,0.00,0.009
20180320,방글라데시 BDT,12.91,13.42,11.37,0.00,0.00,0.012
20180320,필리핀 PHP,20.57,22.42,19.75,20.77,20.37,0.019
20180320,멕시코 MXN,57.28,59.57,50.98,57.85,56.71,0.053
20180320,브라질 BRL,326.27,359.54,300.17,0.00,322.36,0.304
20180320,베트남 VND 100,4.71,5.26,4.16,4.75,4.67,0.004
20180320,남아프리카공화국 ZAR,89.15,94.49,82.02,90.21,88.09,0.083
20180320,러시아 RUB,18.55,19.84,16.51,18.73,18.37,0.017
20180320,헝가리 HUF,4.25,4.59,3.91,4.29,4.21,0.004
20180320,폴란드 PLN,313.13,338.18,288.08,316.57,309.69,0.292
20180321,미국 USD,1070.00,1088.72,1051.28,1080.40,1059.60,1.000
20180321,유럽연합 EUR,1310.27,1336.34,1284.20,1323.37,1297.17,1.225
20180321,일본 JPY,1004.51,1022.08,986.94,1014.35,994.67,0.939
20180321,중국 CNY,168.94,177.38,160.50,170.62,167.26,0.158
20180321,홍콩 HKD,136.40,139.08,133.72,137.76,135.04,0.128
20180321,대만 TWD,36.69,39.99,34.13,0.00,0.00,0.034
20180321,영국 GBP,1498.37,1527.88,1468.86,1513.35,1483.39,1.400
20180321,오만 OMR,2779.15,2945.89,2612.41,0.00,0.00,2.597
20180321,캐나다 CAD,818.36,834.48,802.24,826.54,810.18,0.765
20180321,스위스 CHF,1119.07,1141.11,1097.03,1130.26,1107.88,1.046
20180321,스웨덴 SEK,130.17,133.35,126.99,131.47,128.87,0.122
20180321,호주 AUD,822.78,838.98,806.58,831.00,814.56,0.769
20180321,뉴질랜드 NZD,768.05,783.18,752.92,775.73,760.37,0.718
20180321,체코 CZK,51.55,55.15,46.92,52.11,50.99,0.048
20180321,칠레 CLP,1.75,1.89,1.61,0.00,0.00,0.002
20180321,터키 TRY,271.99,293.74,250.24,274.98,269.00,0.254
20180321,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180321,이스라엘 ILS,307.63,319.93,283.02,0.00,0.00,0.288
20180321,덴마크 DKK,175.91,180.21,171.61,177.66,174.16,0.164
20180321,노르웨이 NOK,138.16,141.54,134.78,139.54,136.78,0.129
20180321,사우디아라비아 SAR,285.30,296.71,265.62,288.15,282.45,0.267
20180321,쿠웨이트 KWD,3565.95,3708.58,3280.68,3601.60,3530.30,3.333
20180321,바레인 BHD,2837.97,2951.48,2610.94,2866.34,2809.60,2.652
20180321,아랍에미리트 AED,291.31,302.96,271.21,294.22,288.40,0.272
20180321,요르단 JOD,1508.42,1568.75,1387.75,0.00,0.00,1.410
20180321,이집트 EGP,60.69,0.00,0.00,0.00,0.00,0.057
20180321,태국 THB,34.31,36.02,32.26,34.65,33.97,0.032
20180321,싱가포르 SGD,811.25,827.39,795.11,819.36,803.14,0.758
20180321,말레이시아 MYR,273.13,286.78,256.75,0.00,270.40,0.255
20180321,인도네시아 IDR 100,7.80,8.34,7.02,7.87,7.73,0.007
20180321,카타르 QAR,293.88,0.00,0.00,0.00,0.00,0.275
20180321,카자흐스탄 KZT,3.33,3.69,2.97,0.00,0.00,0.003
20180321,브루나이 BND,809.78,842.17,761.20,0.00,0.00,0.757
20180321,인도 INR,16.40,0.00,0.00,0.00,0.00,0.015
20180321,파키스탄 PKR,9.30,9.67,8.19,0.00,0.00,0.009
20180321,방글라데시 BDT,12.89,13.40,11.35,0.00,0.00,0.012
20180321,필리핀 PHP,20.52,22.36,19.70,20.72,20.32,0.019
20180321,멕시코 MXN,57.03,59.31,50.76,57.60,56.46,0.053
20180321,브라질 BRL,323.07,356.02,297.23,0.00,319.20,0.302
20180321,베트남 VND 100,4.70,5.25,4.15,4.74,4.66,0.004
20180321,남아프리카공화국 ZAR,89.37,94.73,82.23,90.44,88.30,0.084
20180321,러시아 RUB,18.59,19.89,16.55,18.77,18.41,0.017
20180321,헝가리 HUF,4.21,4.54,3.88,4.25,4.17,0.004
20180321,폴란드 PLN,309.78,334.56,285.00,313.18,306.38,0.290
20180322,미국 USD,1065.00,1083.63,1046.37,1075.40,1054.60,1.000
20180322,유럽연합 EUR,1314.96,1341.12,1288.80,1328.10,1301.82,1.235
20180322,일본 JPY,1005.38,1022.97,987.79,1015.23,995.53,0.944
20180322,중국 CNY,168.20,176.61,159.79,169.88,166.52,0.158
20180322,홍콩 HKD,135.75,138.42,133.08,137.10,134.40,0.128
20180322,대만 TWD,36.62,39.91,34.06,0.00,0.00,0.034
20180322,영국 GBP,1506.07,1535.73,1476.41,1521.13,1491.01,1.414
20180322,오만 OMR,2766.16,2932.12,2600.20,0.00,0.00,2.597
20180322,캐나다 CAD,825.61,841.87,809.35,833.86,817.36,0.775
20180322,스위스 CHF,1122.59,1144.70,1100.48,1133.81,1111.37,1.054
20180322,스웨덴 SEK,130.06,133.24,126.88,131.36,128.76,0.122
20180322,호주 AUD,827.24,843.53,810.95,835.51,818.97,0.777
20180322,뉴질랜드 NZD,769.46,784.61,754.31,777.15,761.77,0.723
20180322,체코 CZK,51.77,55.39,47.12,52.33,51.21,0.049
20180322,칠레 CLP,1.76,1.90,1.62,0.00,0.00,0.002
20180322,터키 TRY,272.40,294.19,250.61,275.39,269.41,0.256
20180322,몽골 MNT,0.44,0.52,0.36,0.00,0.00,0.000
20180322,이스라엘 ILS,306.95,319.22,282.40,0.00,0.00,0.288
20180322,덴마크 DKK,176.53,180.85,172.21,178.29,174.77,0.166
20180322,노르웨이 NOK,138.50,141.89,135.11,139.88,137.12,0.130
20180322,사우디아라비아 SAR,284.00,295.36,264.41,286.84,281.16,0.267
20180322,쿠웨이트 KWD,3552.37,3694.46,3268.19,3587.89,3516.85,3.336
20180322,바레인 BHD,2824.71,2937.69,2598.74,2852.95,2796.47,2.652
20180322,아랍에미리트 AED,289.95,301.54,269.95,292.84,287.06,0.272
20180322,요르단 JOD,1501.06,1561.10,1380.98,0.00,0.00,1.409
20180322,이집트 EGP,60.41,0.00,0.00,0.00,0.00,0.057
20180322,태국 THB,34.18,35.88,32.13,34.52,33.84,0.032
20180322,싱가포르 SGD,811.43,827.57,795.29,819.54,803.32,0.762
20180322,말레이시아 MYR,271.30,284.86,255.03,0.00,268.59,0.255
20180322,인도네시아 IDR 100,7.76,8.30,6.99,7.83,7.69,0.007
20180322,카타르 QAR,292.50,0.00,0.00,0.00,0.00,0.275
20180322,카자흐스탄 KZT,3.32,3.68,2.96,0.00,0.00,0.003
20180322,브루나이 BND,806.21,838.45,757.84,0.00,0.00,0.757
20180322,인도 INR,16.34,0.00,0.00,0.00,0.00,0.015
20180322,파키스탄 PKR,9.25,9.62,8.14,0.00,0.00,0.009
20180322,방글라데시 BDT,12.83,13.34,11.30,0.00,0.00,0.012
20180322,필리핀 PHP,20.44,22.27,19.63,20.64,20.24,0.019
20180322,멕시코 MXN,57.74,60.04,51.39,58.31,57.17,0.054
20180322,브라질 BRL,325.29,358.46,299.27,0.00,321.39,0.305
20180322,베트남 VND 100,4.68,5.23,4.13,4.72,4.64,0.004
20180322,남아프리카공화국 ZAR,89.98,95.37,82.79,91.05,88.91,0.085
20180322,러시아 RUB,18.73,20.04,16.67,18.91,18.55,0.018
20180322,헝가리 HUF,4.22,4.55,3.89,4.26,4.18,0.004
20180322,폴란드 PLN,310.94,335.81,286.07,314.36,307.52,0.292
20180323,미국 USD,1080.00,1098.90,1061.10,1090.50,1069.50,1.000
20180323,유럽연합 EUR,1331.05,1357.53,1304.57,1344.36,1317.74,1.233
20180323,일본 JPY,1030.78,1048.81,1012.75,1040.88,1020.68,0.954
20180323,중국 CNY,170.45,178.97,161.93,172.15,168.75,0.158
20180323,홍콩 HKD,137.61,140.32,134.90,138.98,136.24,0.127
20180323,대만 TWD,37.00,40.33,34.41,0.00,0.00,0.034
20180323,영국 GBP,1524.04,1554.06,1494.02,1539.28,1508.80,1.411
20180323,오만 OMR,2805.19,2973.50,2636.88,0.00,0.00,2.597
20180323,캐나다 CAD,835.20,851.65,818.75,843.55,826.85,0.773
20180323,스위스 CHF,1140.80,1163.27,1118.33,1152.20,1129.40,1.056
20180323,스웨덴 SEK,131.04,134.25,127.83,132.35,129.73,0.121
20180323,호주 AUD,831.06,847.43,814.69,839.37,822.75,0.770
20180323,뉴질랜드 NZD,779.87,795.23,764.51,787.66,772.08,0.722
20180323,체코 CZK,52.37,56.03,47.66,52.94,51.80,0.049
20180323,칠레 CLP,1.77,1.91,1.63,0.00,0.00,0.002
20180323,터키 TRY,270.79,292.45,249.13,273.76,267.82,0.251
20180323,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180323,이스라엘 ILS,309.96,322.35,285.17,0.00,0.00,0.287
20180323,덴마크 DKK,178.70,183.07,174.33,180.48,176.92,0.166
20180323,노르웨이 NOK,139.51,142.92,136.10,140.90,138.12,0.129
20180323,사우디아라비아 SAR,287.99,299.50,268.12,290.86,285.12,0.267
20180323,쿠웨이트 KWD,3603.24,3747.36,3314.99,3639.27,3567.21,3.336
20180323,바레인 BHD,2864.80,2979.39,2635.62,2893.44,2836.16,2.653
20180323,아랍에미리트 AED,294.05,305.81,273.77,296.99,291.11,0.272
20180323,요르단 JOD,1522.20,1583.08,1400.43,0.00,0.00,1.409
20180323,이집트 EGP,61.27,0.00,0.00,0.00,0.00,0.057
20180323,태국 THB,34.52,36.24,32.45,34.86,34.18,0.032
20180323,싱가포르 SGD,820.76,837.09,804.43,828.96,812.56,0.760
20180323,말레이시아 MYR,275.93,289.72,259.38,0.00,273.18,0.256
20180323,인도네시아 IDR 100,7.87,8.42,7.09,7.94,7.80,0.007
20180323,카타르 QAR,296.62,0.00,0.00,0.00,0.00,0.275
20180323,카자흐스탄 KZT,3.37,3.74,3.00,0.00,0.00,0.003
20180323,브루나이 BND,817.31,850.00,768.28,0.00,0.00,0.757
20180323,인도 INR,16.59,0.00,0.00,0.00,0.00,0.015
20180323,파키스탄 PKR,9.34,9.71,8.22,0.00,0.00,0.009
20180323,방글라데시 BDT,13.01,13.53,11.45,0.00,0.00,0.012
20180323,필리핀 PHP,20.60,22.45,19.78,20.80,20.40,0.019
20180323,멕시코 MXN,57.81,60.12,51.46,58.38,57.24,0.054
20180323,브라질 BRL,325.74,358.96,299.69,0.00,321.84,0.302
20180323,베트남 VND 100,4.74,5.29,4.19,4.78,4.70,0.004
20180323,남아프리카공화국 ZAR,90.94,96.39,83.67,92.03,89.85,0.084
20180323,러시아 RUB,18.83,20.14,16.76,19.01,18.65,0.017
20180323,헝가리 HUF,4.26,4.60,3.92,4.30,4.22,0.004
20180323,폴란드 PLN,315.13,340.34,289.92,318.59,311.67,0.292
