date,loc,no2,o3,co,so2,pm10,pm25
20180205,강남구,0.019,0.015,0.4,0.005,20,14
20180205,강동구,0.022,0.02,0.5,0.004,24,18
20180205,강북구,0.008,0.032,0.4,0.004,18,11
20180205,강서구,0.025,0.018,0.4,0.004,22,16
20180205,관악구,0.022,0.02,0.3,0.008,21,15
20180205,광진구,0.018,0.025,0.5,0.004,24,15
20180205,구로구,0.014,0.016,0.5,0.007,26,16
20180205,금천구,0.02,0.023,0.4,0.004,22,14
20180205,노원구,0.015,0.028,0.4,0.005,26,15
20180205,도봉구,0.008,0.027,0.3,0.006,22,14
20180205,동대문구,0.016,0.018,0.4,0.005,20,15
20180205,동작구,0.018,0.022,0.4,0.003,24,16
20180205,마포구,0.022,0.018,0.5,0.004,26,19
20180205,서대문구,0.021,0.018,1.2,0.002,23,15
20180205,서초구,0.016,0.022,0.4,0.006,26,18
20180205,성동구,0.019,0.016,0.2,0.004,24,15
20180205,성북구,0.017,0.023,0.4,0.005,24,14
20180205,송파구,0.014,0.026,0.3,0.004,23,14
20180205,양천구,0.024,0.014,0.5,0.003,23,15
20180205,영등포구,0.02,0.015,0.5,0.005,25,17
20180205,용산구,0.019,0.018,0.3,0.004,21,13
20180205,은평구,0.021,0.026,0.6,0.004,25,16
20180205,종로구,0.018,0.023,0.5,0.006,21,15
20180205,중구,0.018,0.022,0.4,0.004,21,16
20180205,중랑구,0.023,0.019,0.5,0.006,20,13
20180206,강남구,0.014,0.018,0.4,0.005,28,19
20180206,강동구,0.016,0.026,0.5,0.005,33,24
20180206,강북구,0.007,0.033,0.4,0.004,33,20
20180206,강서구,0.018,0.024,0.4,0.004,28,19
20180206,관악구,0.018,0.024,0.3,0.007,26,20
20180206,광진구,0.015,0.028,0.5,0.004,36,21
20180206,구로구,0.011,0.019,0.5,0.007,38,22
20180206,금천구,0.016,0.026,0.4,0.004,27,19
20180206,노원구,0.012,0.029,0.5,0.005,36,22
20180206,도봉구,0.007,0.027,0.3,0.005,34,22
20180206,동대문구,0.013,0.02,0.5,0.006,31,20
20180206,동작구,0.014,0.025,0.4,0.003,32,23
20180206,마포구,0.015,0.026,0.5,0.005,31,23
20180206,서대문구,0.014,0.028,0.2,0.002,32,21
20180206,서초구,0.01,0.028,0.4,0.006,35,21
20180206,성동구,0.012,0.022,0.3,0.004,33,21
20180206,성북구,0.014,0.026,0.4,0.006,35,23
20180206,송파구,0.01,0.03,0.3,0.004,34,21
20180206,양천구,0.02,0.018,0.5,0.003,28,20
20180206,영등포구,0.016,0.019,0.5,0.005,31,21
20180206,용산구,0.011,0.025,0.3,0.004,28,17
20180206,은평구,0.019,0.028,0.6,0.004,36,22
20180206,종로구,0.015,0.027,0.4,0.006,28,19
20180206,중구,0.013,0.028,0.4,0.004,27,21
20180206,중랑구,0.019,0.023,0.5,0.006,30,19
20180207,강남구,0.027,0.011,0.5,0.005,35,23
20180207,강동구,0.034,0.011,0.6,0.005,46,31
20180207,강북구,0.016,0.024,0.5,0.003,37,21
20180207,강서구,0.025,0.019,0.5,0.004,36,22
20180207,관악구,0.031,0.015,0.4,0.007,32,24
20180207,광진구,0.034,0.013,0.7,0.004,44,26
20180207,구로구,0.018,0.014,0.6,0.007,53,25
20180207,금천구,0.036,0.011,0.6,0.004,37,24
20180207,노원구,0.032,0.012,0.7,0.007,43,27
20180207,도봉구,0.031,0.013,0.5,0.006,43,27
20180207,동대문구,0.026,0.013,0.5,0.005,36,23
20180207,동작구,0.036,0.01,0.5,0.003,38,27
20180207,마포구,0.028,0.014,0.6,0.005,38,27
20180207,서대문구,0.025,0.019,0.4,0.002,39,25
20180207,서초구,0.028,0.013,0.5,0.007,43,25
20180207,성동구,0.024,0.013,0.4,0.004,39,24
20180207,성북구,0.031,0.015,0.7,0.005,44,25
20180207,송파구,0.028,0.011,0.5,0.004,46,28
20180207,양천구,0.026,0.014,0.5,0.003,34,23
20180207,영등포구,0.027,0.01,0.5,0.005,39,26
20180207,용산구,0.025,0.013,0.4,0.003,35,21
20180207,은평구,0.023,0.022,0.6,0.003,35,22
20180207,종로구,0.022,0.021,0.5,0.006,32,22
20180207,중구,0.024,0.019,0.5,0.004,32,22
20180207,중랑구,0.033,0.013,0.7,0.006,38,24
20180208,강남구,0.054,0.002,0.8,0.005,38,26
20180208,강동구,0.053,0.002,0.9,0.005,43,30
20180208,강북구,0.033,0.013,0.6,0.003,32,21
20180208,강서구,0.06,0.003,1,0.004,39,27
20180208,관악구,0.065,0.003,0.9,0.008,37,28
20180208,광진구,0.052,0.003,0.9,0.004,42,27
20180208,구로구,0.041,0.002,1,0.009,42,31
20180208,금천구,0.058,0.002,0.8,0.004,36,28
20180208,노원구,0.049,0.003,0.9,0.007,43,28
20180208,도봉구,0.054,0.004,0.7,0.005,41,29
20180208,동대문구,0.06,0.003,0.7,0.006,37,27
20180208,동작구,0.06,0.002,0.8,0.003,39,30
20180208,마포구,0.047,0.006,0.8,0.005,38,29
20180208,서대문구,0.049,0.006,0.7,0.001,37,28
20180208,서초구,0.049,0.003,0.9,0.007,46,31
20180208,성동구,0.045,0.002,0.7,0.005,42,31
20180208,성북구,0.056,0.004,1.1,0.006,43,30
20180208,송파구,0.047,0.003,1.1,0.005,47,32
20180208,양천구,0.058,0.001,1.1,0.004,37,28
20180208,영등포구,0.049,0.004,0.6,0.005,42,29
20180208,용산구,0.046,0.003,0.6,0.004,40,26
20180208,은평구,0.039,0.012,0.8,0.003,34,22
20180208,종로구,0.054,0.003,0.9,0.006,32,24
20180208,중구,0.047,0.006,0.8,0.003,31,23
20180208,중랑구,0.049,0.006,0.8,0.006,36,24
20180209,강남구,0.061,0.002,0.9,0.006,61,45
20180209,강동구,0.06,0.002,1,0.005,57,38
20180209,강북구,0.067,0.002,1,0.005,62,42
20180209,강서구,0.069,0.003,1.2,0.005,67,47
20180209,관악구,0.079,0.003,1.2,0.009,59,49
20180209,광진구,0.061,0.003,1.1,0.006,64,40
20180209,구로구,0.043,0.002,1.1,0.008,60,36
20180209,금천구,0.076,0.002,1.3,0.007,63,49
20180209,노원구,0.062,0.002,1.2,0.008,69,48
20180209,도봉구,0.066,0.004,1,0.008,71,44
20180209,동대문구,0.078,0.002,0.9,0.008,67,51
20180209,동작구,0.075,0.002,1.2,0.005,67,51
20180209,마포구,0.068,0.002,1.2,0.006,65,50
20180209,서대문구,0.069,0.003,1,0.005,68,39
20180209,서초구,0.055,0.002,1,0.008,71,49
20180209,성동구,0.054,0.002,0.9,0.005,60,44
20180209,성북구,0.068,0.003,1.3,0.007,69,52
20180209,송파구,0.055,0.003,1.2,0.007,60,39
20180209,양천구,0.07,0.001,1.3,0.005,60,48
20180209,영등포구,0.064,0.003,0.7,0.006,67,44
20180209,용산구,0.061,0.002,0.8,0.005,60,44
20180209,은평구,0.075,0.004,1.3,0.004,57,43
20180209,종로구,0.073,0.002,1.4,0.008,59,44
20180209,중구,0.066,0.002,1.2,0.005,59,45
20180209,중랑구,0.064,0.002,0.9,0.007,55,38
20180210,강남구,0.052,0.005,0.6,0.006,58,50
20180210,강동구,0.082,0.002,1.5,0.005,65,54
20180210,강북구,0.051,0.014,0.7,0.006,58,41
20180210,강서구,0.061,0.004,0.7,0.006,63,52
20180210,관악구,0.051,0.009,0.3,0.009,56,53
20180210,광진구,0.072,,1.2,0.005,64,48
20180210,구로구,0.036,0.007,0.6,0.009,61,45
20180210,금천구,0.051,0.01,0.7,0.005,59,48
20180210,노원구,0.065,0.004,1.2,0.008,68,53
20180210,도봉구,0.052,0.012,0.8,0.006,65,43
20180210,동대문구,0.047,0.009,0.6,0.007,57,50
20180210,동작구,0.038,0.023,0.6,0.005,56,48
20180210,마포구,0.045,0.01,0.7,0.006,67,57
20180210,서대문구,0.048,0.01,0.6,0.004,66,48
20180210,서초구,0.032,0.021,0.6,0.008,62,46
20180210,성동구,0.053,0.002,0.8,0.006,60,52
20180210,성북구,0.058,0.006,1,0.007,64,57
20180210,송파구,0.056,0.003,1.1,0.006,62,50
20180210,양천구,0.054,0.003,0.7,0.006,63,58
20180210,영등포구,0.044,0.008,0.5,0.007,65,50
20180210,용산구,0.042,0.01,0.5,0.005,59,47
20180210,은평구,0.056,0.007,1,0.005,64,50
20180210,종로구,0.047,0.013,0.7,0.007,56,43
20180210,중구,0.049,0.01,0.6,0.006,56,45
20180210,중랑구,0.069,0.003,0.9,0.007,51,41
20180211,강남구,0.013,0.02,0.4,0.005,46,13
20180211,강동구,0.016,0.028,0.4,0.005,56,16
20180211,강북구,0.011,0.031,0.4,0.004,50,13
20180211,강서구,0.021,0.022,0.4,0.004,48,15
20180211,관악구,0.019,0.023,0.1,0.008,43,17
20180211,광진구,0.016,0.029,0.4,0.003,50,14
20180211,구로구,0.012,0.018,0.5,0.008,58,19
20180211,금천구,0.018,0.027,0.4,0.005,47,14
20180211,노원구,0.011,0.032,0.4,0.005,51,15
20180211,도봉구,0.008,0.03,0.2,0.005,57,14
20180211,동대문구,0.016,0.021,0.5,0.006,49,13
20180211,동작구,0.015,0.027,0.3,0.004,48,15
20180211,마포구,0.016,0.027,0.5,0.005,47,18
20180211,서대문구,0.02,0.025,0.3,0.003,55,16
20180211,서초구,0.011,0.029,0.4,0.006,61,17
20180211,성동구,0.011,0.025,0.3,0.005,55,16
20180211,성북구,0.013,0.028,0.4,0.006,54,15
20180211,송파구,0.012,0.031,0.3,0.005,57,17
20180211,양천구,0.021,0.019,0.4,0.004,44,16
20180211,영등포구,0.016,0.021,0.5,0.005,57,16
20180211,용산구,0.015,0.024,0.3,0.004,49,14
20180211,은평구,0.023,0.027,0.7,0.004,58,16
20180211,종로구,0.015,0.029,0.4,0.006,42,13
20180211,중구,0.015,0.028,0.4,0.004,41,15
20180211,중랑구,0.019,0.024,0.5,0.007,45,11
20180212,강남구,0.015,0.02,0.3,0.005,42,12
20180212,강동구,0.014,0.03,0.4,0.004,53,18
20180212,강북구,0.009,0.034,0.3,0.004,46,12
20180212,강서구,0.018,0.026,0.3,0.004,43,13
20180212,관악구,0.021,0.023,0.1,0.007,40,14
20180212,광진구,0.015,0.03,0.3,0.004,47,13
20180212,구로구,0.013,0.018,0.4,0.007,52,18
20180212,금천구,0.021,0.024,0.4,0.005,45,13
20180212,노원구,0.01,0.034,0.4,0.006,48,14
20180212,도봉구,0.008,0.03,0.2,0.005,56,14
20180212,동대문구,0.017,0.02,0.5,0.006,44,14
20180212,동작구,0.016,0.026,0.3,0.004,45,14
20180212,마포구,0.015,0.028,0.4,0.005,41,17
20180212,서대문구,0.019,0.026,0.3,0.004,51,15
20180212,서초구,0.012,0.028,0.3,0.006,55,17
20180212,성동구,0.014,0.022,0.3,0.004,50,15
20180212,성북구,0.015,0.027,0.4,0.006,49,14
20180212,송파구,0.01,0.033,0.1,0.005,54,14
20180212,양천구,0.02,0.02,0.4,0.004,41,14
20180212,영등포구,0.016,0.021,0.4,0.006,51,16
20180212,용산구,0.017,0.023,0.3,0.004,38,13
20180212,은평구,0.02,0.03,0.6,0.004,54,15
20180212,종로구,0.016,0.029,0.4,0.006,40,12
20180212,중구,0.015,0.029,0.4,0.004,38,13
20180212,중랑구,0.018,0.025,0.4,0.006,42,11
20180213,강남구,0.028,0.012,0.4,0.005,51,12
20180213,강동구,0.034,0.015,0.5,0.004,62,14
20180213,강북구,0.02,0.024,0.4,0.003,50,11
20180213,강서구,0.028,0.018,0.4,0.003,53,14
20180213,관악구,0.038,0.012,0.2,0.008,47,15
20180213,광진구,0.032,0.017,0.6,0.003,53,12
20180213,구로구,0.028,0.008,0.6,0.007,74,18
20180213,금천구,0.037,0.012,0.5,0.003,47,14
20180213,노원구,0.037,0.011,0.8,0.007,54,16
20180213,도봉구,0.019,0.023,0.3,0.004,60,12
20180213,동대문구,0.033,0.011,0.5,0.005,51,13
20180213,동작구,0.03,0.016,0.4,0.003,51,13
20180213,마포구,0.026,0.02,0.5,0.004,48,15
20180213,서대문구,0.036,0.012,0.4,0.003,59,13
20180213,서초구,0.024,0.018,0.4,0.006,65,14
20180213,성동구,0.029,0.011,0.4,0.005,57,15
20180213,성북구,0.032,0.015,0.6,0.005,59,14
20180213,송파구,0.029,0.009,0.9,0.005,16,3
20180213,양천구,0.035,0.01,0.5,0.004,47,14
20180213,영등포구,0.032,0.011,0.5,0.005,62,16
20180213,용산구,0.032,0.01,0.4,0.003,44,12
20180213,은평구,0.036,0.014,0.7,0.003,57,14
20180213,종로구,0.032,0.015,0.5,0.005,46,12
20180213,중구,0.03,0.017,0.5,0.003,44,12
20180213,중랑구,0.036,0.014,0.5,0.005,51,10
20180214,강남구,0.036,0.012,0.5,0.006,41,17
20180214,강동구,0.035,0.019,0.5,0.004,49,19
20180214,강북구,0.049,0.01,0.7,0.005,46,18
20180214,강서구,0.032,0.024,0.5,0.004,46,20
20180214,관악구,0.02,0.035,0.1,0.008,47,23
20180214,광진구,0.034,0.02,0.5,0.003,43,17
20180214,구로구,0.019,0.02,0.5,0.008,56,21
20180214,금천구,0.018,0.035,0.4,0.005,47,20
20180214,노원구,0.033,0.023,0.5,0.007,47,19
20180214,도봉구,0.042,0.014,0.6,0.006,53,20
20180214,동대문구,0.043,0.009,0.5,0.006,43,18
20180214,동작구,0.016,0.039,0.4,0.005,52,21
20180214,마포구,0.02,0.037,0.5,0.003,50,23
20180214,서대문구,0.019,0.036,0.4,0.003,60,21
20180214,서초구,0.025,0.028,0.4,0.007,53,19
20180214,성동구,0.033,0.011,0.4,0.005,49,22
20180214,성북구,0.048,0.009,0.8,0.006,53,23
20180214,송파구,0.025,0.025,0.6,0.005,47,16
20180214,양천구,0.026,0.024,0.6,0.005,43,19
20180214,영등포구,0.024,0.022,0.5,0.007,57,22
20180214,용산구,0.025,0.023,0.4,0.004,44,17
20180214,은평구,0.023,0.038,0.8,0.005,61,22
20180214,종로구,0.039,0.018,0.6,0.006,42,18
20180214,중구,0.031,0.024,0.5,0.005,43,19
20180214,중랑구,0.025,0.026,0.5,0.006,41,15
20180215,강남구,0.016,0.02,0.4,0.006,40,19
20180215,강동구,0.014,0.03,0.5,0.005,50,25
20180215,강북구,0.009,0.037,0.4,0.005,41,16
20180215,강서구,0.014,0.029,0.4,0.004,39,16
20180215,관악구,0.02,0.023,0.1,0.008,38,20
20180215,광진구,0.017,0.028,0.5,0.004,43,21
20180215,구로구,0.011,0.02,0.5,0.007,46,19
20180215,금천구,0.017,0.028,0.4,0.004,39,18
20180215,노원구,0.013,0.035,0.4,0.007,45,20
20180215,도봉구,0.01,0.034,0.3,0.006,48,20
20180215,동대문구,0.016,0.02,0.6,0.006,41,21
20180215,동작구,0.018,0.027,0.4,0.004,42,19
20180215,마포구,0.013,0.033,0.5,0.004,40,21
20180215,서대문구,0.014,0.03,0.3,0.004,46,19
20180215,서초구,0.015,0.029,0.4,0.007,53,20
20180215,성동구,0.012,0.025,0.4,0.005,46,21
20180215,성북구,0.013,0.03,0.5,0.006,47,21
20180215,송파구,0.012,0.032,0.6,0.005,49,21
20180215,양천구,0.017,0.024,0.5,0.004,36,17
20180215,영등포구,0.017,0.021,0.5,0.006,46,19
20180215,용산구,0.015,0.023,0.4,0.005,40,19
20180215,은평구,0.018,0.032,0.7,0.005,53,20
20180215,종로구,0.012,0.032,0.5,0.006,38,18
20180215,중구,0.012,0.031,0.4,0.005,35,17
20180215,중랑구,0.018,0.026,0.6,0.007,40,18
20180216,강남구,0.037,0.008,0.5,0.005,43,17
20180216,강동구,0.054,0.002,0.7,0.004,60,23
20180216,강북구,0.021,0.022,0.5,0.003,34,10
20180216,강서구,0.019,0.024,0.5,0.003,44,20
20180216,관악구,0.038,0.01,0.2,0.007,41,24
20180216,광진구,0.046,0.007,0.7,0.003,46,17
20180216,구로구,0.028,0.008,0.6,0.006,58,30
20180216,금천구,0.043,0.008,0.6,0.004,44,22
20180216,노원구,0.041,0.008,0.6,0.006,46,16
20180216,도봉구,0.036,0.013,0.5,0.005,54,24
20180216,동대문구,0.028,0.013,0.6,0.006,45,19
20180216,동작구,0.038,0.01,0.5,0.003,43,15
20180216,마포구,0.031,0.017,0.6,0.003,44,22
20180216,서대문구,0.03,0.015,0.4,0.004,60,15
20180216,서초구,0.031,0.014,0.5,0.007,69,18
20180216,성동구,0.033,0.006,0.5,0.004,51,23
20180216,성북구,0.05,0.004,0.8,0.005,52,12
20180216,송파구,0.035,0.008,0.6,0.004,52,24
20180216,양천구,0.034,0.009,0.7,0.004,44,21
20180216,영등포구,0.035,0.008,0.4,0.004,62,23
20180216,용산구,0.031,0.01,0.4,0.003,40,12
20180216,은평구,0.029,0.02,0.8,0.004,64,14
20180216,종로구,0.024,0.021,0.7,0.006,41,16
20180216,중구,0.03,0.014,0.6,0.004,41,19
20180216,중랑구,0.054,0.002,0.7,0.007,40,12
20180219,강남구,0.06,0.002,0.8,0.006,47,29
20180219,강동구,0.061,0.002,1,0.005,59,36
20180219,강북구,0.027,0.021,0.6,0.004,38,21
20180219,강서구,0.056,0.003,0.8,0.004,43,27
20180219,관악구,0.054,0.006,0.4,0.008,40,29
20180219,광진구,0.057,0.003,1.1,0.004,52,29
20180219,구로구,0.037,0.003,0.8,0.008,50,30
20180219,금천구,0.057,0.003,0.8,0.005,43,27
20180219,노원구,0.05,0.003,0.9,0.008,50,28
20180219,도봉구,0.04,0.013,0.6,0.005,55,30
20180219,동대문구,0.068,0.002,0.8,0.007,46,31
20180219,동작구,0.059,0.003,0.7,0.004,46,27
20180219,마포구,0.051,0.006,0.8,0.004,46,30
20180219,서대문구,0.044,0.01,0.6,0.004,49,29
20180219,서초구,0.052,0.004,0.6,0.007,53,32
20180219,성동구,0.051,0.002,0.8,0.005,53,35
20180219,성북구,0.053,0.005,1,0.006,52,32
20180219,송파구,0.047,0.003,1.3,0.006,56,32
20180219,양천구,0.051,0.002,0.8,0.005,40,27
20180219,영등포구,0.039,0.01,0.5,0.006,46,28
20180219,용산구,0.05,0.002,0.7,0.004,40,25
20180219,은평구,0.038,0.014,0.9,0.004,48,27
20180219,종로구,0.055,0.004,0.9,0.007,41,26
20180219,중구,0.05,0.004,0.8,0.004,41,26
20180219,중랑구,0.057,0.003,0.9,0.007,45,26
20180220,강남구,0.055,0.002,0.8,0.005,83,62
20180220,강동구,0.064,0.002,1.2,0.004,92,61
20180220,강북구,0.024,0.02,0.7,0.003,79,50
20180220,강서구,0.054,0.003,0.9,0.003,81,57
20180220,관악구,0.062,0.003,0.6,0.007,80,66
20180220,광진구,0.059,0.003,1.3,0.004,86,59
20180220,구로구,0.039,0.002,0.9,0.006,100,66
20180220,금천구,0.054,0.003,0.9,0.003,82,60
20180220,노원구,0.05,0.002,1.1,0.007,83,58
20180220,도봉구,0.038,0.014,0.7,0.004,97,59
20180220,동대문구,0.063,0.002,0.9,0.005,81,63
20180220,동작구,0.054,0.003,0.8,0.004,84,69
20180220,마포구,0.054,0.005,1,0.003,91,71
20180220,서대문구,0.05,0.005,0.7,0.003,95,64
20180220,서초구,0.051,0.003,0.8,0.007,98,63
20180220,성동구,0.049,0.002,0.9,0.005,89,64
20180220,성북구,0.057,0.003,1.3,0.005,88,66
20180220,송파구,0.052,0.003,1.5,0.005,90,56
20180220,양천구,0.049,0.002,0.9,0.004,78,64
20180220,영등포구,0.045,0.006,0.6,0.004,95,59
20180220,용산구,0.048,0.002,0.7,0.004,80,61
20180220,은평구,0.043,0.01,1.1,0.003,82,50
20180220,종로구,0.05,0.005,1,0.006,72,51
20180220,중구,0.051,0.003,0.9,0.003,79,58
20180220,중랑구,,,,,77,57
20180221,강남구,0.021,0.02,0.5,0.006,38,22
20180221,강동구,0.021,0.027,0.5,0.005,40,25
20180221,강북구,0.012,0.036,0.5,0.004,35,17
20180221,강서구,0.019,0.03,0.4,0.004,35,21
20180221,관악구,0.024,0.026,0.5,0.004,33,23
20180221,광진구,0.021,0.029,0.5,0.003,35,19
20180221,구로구,0.013,0.022,0.5,0.007,40,25
20180221,금천구,0.021,0.029,0.5,0.005,35,20
20180221,노원구,0.013,0.038,0.4,0.006,37,19
20180221,도봉구,0.011,0.037,0.3,0.006,42,24
20180221,동대문구,0.019,0.02,0.6,0.006,36,22
20180221,동작구,0.022,0.025,0.5,0.004,39,23
20180221,마포구,0.015,0.036,0.5,0.004,41,27
20180221,서대문구,0.015,0.033,0.3,0.004,44,24
20180221,서초구,0.021,0.028,0.5,0.008,48,28
20180221,성동구,0.018,0.023,0.4,0.005,44,27
20180221,성북구,0.02,0.027,0.6,0.006,38,20
20180221,송파구,0.017,0.03,0.5,0.005,42,23
20180221,양천구,0.019,0.024,0.5,0.004,33,22
20180221,영등포구,0.026,0.016,0.5,0.006,42,25
20180221,용산구,0.018,0.025,0.4,0.005,37,18
20180221,은평구,0.021,0.034,0.8,0.005,49,28
20180221,종로구,0.014,0.035,0.5,0.006,34,20
20180221,중구,0.013,0.035,0.5,0.004,34,22
20180221,중랑구,0.02,0.027,0.6,0.006,32,19
20180222,강남구,0.043,0.008,0.5,0.006,33,21
20180222,강동구,0.051,0.006,0.6,0.004,40,24
20180222,강북구,0.027,0.023,0.5,0.003,34,18
20180222,강서구,0.04,0.014,0.5,0.005,32,19
20180222,관악구,0.05,0.009,0.5,0.005,32,21
20180222,광진구,0.047,0.009,0.6,0.002,36,21
20180222,구로구,0.034,0.006,0.6,0.007,38,23
20180222,금천구,0.05,0.006,0.6,0.005,32,20
20180222,노원구,0.034,0.018,0.6,0.006,39,21
20180222,도봉구,0.033,0.021,0.5,0.007,40,24
20180222,동대문구,0.042,0.008,0.6,0.006,33,20
20180222,동작구,0.045,0.009,0.5,0.004,35,22
20180222,마포구,0.036,0.02,0.5,0.003,33,22
20180222,서대문구,0.036,0.016,0.5,0.003,34,20
20180222,서초구,0.041,0.012,0.5,0.008,40,22
20180222,성동구,0.039,0.007,0.4,0.005,37,24
20180222,성북구,0.041,0.012,0.5,0.005,39,24
20180222,송파구,0.044,0.004,0.7,0.005,42,24
20180222,양천구,0.043,0.006,0.6,0.006,33,22
20180222,영등포구,0.035,0.012,0.5,0.006,37,22
20180222,용산구,0.035,0.011,0.4,0.004,30,17
20180222,은평구,0.039,0.018,0.8,0.003,36,20
20180222,종로구,0.041,0.013,0.6,0.006,29,18
20180222,중구,0.04,0.012,0.5,0.004,28,18
20180222,중랑구,0.036,0.013,0.6,0.006,31,19
20180223,강남구,0.029,0.015,0.6,0.005,48,36
20180223,강동구,0.036,0.016,0.7,0.004,48,30
20180223,강북구,0.022,0.033,0.6,0.003,46,31
20180223,강서구,0.035,0.021,0.7,0.003,49,33
20180223,관악구,0.034,0.021,0.6,0.003,55,45
20180223,광진구,0.031,0.021,0.8,0.002,47,31
20180223,구로구,0.023,0.016,0.6,0.006,63,45
20180223,금천구,0.029,0.021,0.6,0.003,57,36
20180223,노원구,0.029,0.026,0.7,0.005,47,32
20180223,도봉구,0.019,0.034,0.5,0.005,56,34
20180223,동대문구,0.03,0.012,0.6,0.005,43,34
20180223,동작구,0.028,0.025,0.6,0.003,56,46
20180223,마포구,0.029,0.026,0.7,0.002,53,38
20180223,서대문구,0.027,0.023,0.6,0.002,47,26
20180223,서초구,0.027,0.023,0.6,0.006,63,33
20180223,성동구,0.029,0.012,0.5,0.004,49,31
20180223,성북구,0.034,0.018,0.6,0.004,57,41
20180223,송파구,0.026,0.018,0.7,0.004,36,21
20180223,양천구,0.032,0.017,0.7,0.003,51,44
20180223,영등포구,0.027,0.017,0.6,0.004,59,41
20180223,용산구,0.028,0.015,0.5,0.003,47,34
20180223,은평구,0.03,0.027,1,0.003,51,26
20180223,종로구,0.029,0.024,0.6,0.005,40,29
20180223,중구,0.03,0.021,0.6,0.003,41,31
20180223,중랑구,0.029,0.019,0.7,0.005,41,31
20180224,강남구,0.024,0.018,0.7,0.005,111,86
20180224,강동구,0.021,0.031,0.8,0.004,122,83
20180224,강북구,0.015,0.042,0.6,0.004,107,67
20180224,강서구,0.023,0.03,0.7,0.003,107,76
20180224,관악구,0.028,0.025,0.7,0.003,106,87
20180224,광진구,0.027,0.029,0.8,0.002,116,81
20180224,구로구,,,,,,
20180224,금천구,0.026,0.028,0.8,0.004,112,75
20180224,노원구,0.019,0.04,0.7,0.006,110,78
20180224,도봉구,0.018,0.04,0.7,0.005,127,78
20180224,동대문구,0.022,0.017,0.7,0.005,108,80
20180224,동작구,0.028,0.026,0.7,0.004,115,97
20180224,마포구,0.019,0.034,0.8,0.002,121,87
20180224,서대문구,0.021,0.027,0.6,0.002,126,76
20180224,서초구,,,,,,
20180224,성동구,0.023,0.021,0.7,0.004,117,92
20180224,성북구,0.023,0.026,0.8,0.004,115,86
20180224,송파구,0.022,0.032,0.8,0.004,115,76
20180224,양천구,0.012,0.021,0.8,0.004,103,90
20180224,영등포구,0.021,0.021,0.5,0.004,123,80
20180224,용산구,0.023,0.021,0.6,0.003,117,96
20180224,은평구,0.028,0.03,1.2,0.003,117,64
20180224,종로구,0.022,0.031,0.8,0.005,98,68
20180224,중구,0.023,0.031,0.7,0.004,99,74
20180224,중랑구,0.023,0.027,0.8,0.005,108,79
20180225,강남구,0.044,0.005,0.6,0.005,43,31
20180225,강동구,0.039,0.009,0.7,0.004,50,38
20180225,강북구,0.025,0.02,0.6,0.003,34,22
20180225,강서구,0.035,0.01,0.6,0.004,52,34
20180225,관악구,0.05,0.005,0.7,0.004,45,36
20180225,광진구,0.044,0.007,0.7,0.002,47,33
20180225,구로구,,,,,,
20180225,금천구,0.053,0.002,0.8,0.005,49,34
20180225,노원구,0.032,0.015,0.7,0.007,48,32
20180225,도봉구,0.033,0.016,0.5,0.006,54,37
20180225,동대문구,0.047,0.006,0.7,0.006,45,33
20180225,동작구,0.051,0.004,0.7,0.004,51,34
20180225,마포구,0.046,0.006,0.9,0.003,51,40
20180225,서대문구,0.045,0.006,0.6,0.003,47,31
20180225,서초구,,,,,,
20180225,성동구,0.032,0.008,0.6,0.005,50,38
20180225,성북구,0.036,0.013,0.6,0.005,50,38
20180225,송파구,0.04,0.004,0.9,0.005,52,35
20180225,양천구,0.015,0.006,0.7,0.004,48,38
20180225,영등포구,0.037,0.007,0.5,0.005,55,38
20180225,용산구,0.04,0.005,0.6,0.004,44,34
20180225,은평구,0.045,0.011,1,0.003,41,28
20180225,종로구,0.044,0.009,0.8,0.006,39,28
20180225,중구,0.042,0.008,0.7,0.004,38,27
20180225,중랑구,0.029,0.013,0.7,0.006,43,31
20180226,강남구,0.058,0.002,0.7,0.006,36,26
20180226,강동구,0.055,0.003,0.8,0.004,49,35
20180226,강북구,0.048,0.006,0.7,0.003,36,22
20180226,강서구,0.055,0.004,0.7,0.004,41,29
20180226,관악구,0.048,0.009,0.6,0.004,38,32
20180226,광진구,0.055,0.004,0.9,0.002,39,28
20180226,구로구,,,,,,
20180226,금천구,0.046,0.006,0.6,0.004,36,26
20180226,노원구,0.045,0.005,0.8,0.006,44,28
20180226,도봉구,0.045,0.01,0.5,0.005,47,30
20180226,동대문구,0.058,0.004,0.7,0.005,35,27
20180226,동작구,0.049,0.006,0.6,0.004,40,29
20180226,마포구,0.054,0.005,0.8,0.003,42,30
20180226,서대문구,0.048,0.008,0.5,0.003,39,28
20180226,서초구,,,,,,
20180226,성동구,0.049,0.002,0.6,0.005,41,31
20180226,성북구,0.056,0.003,0.9,0.005,45,31
20180226,송파구,0.049,0.003,1.1,0.004,49,32
20180226,양천구,0.017,0.004,0.7,0.004,39,31
20180226,영등포구,0.043,0.007,0.6,0.005,45,30
20180226,용산구,0.049,0.002,0.6,0.004,38,29
20180226,은평구,0.053,0.011,1,0.003,37,23
20180226,종로구,0.05,0.009,0.8,0.005,32,23
20180226,중구,0.052,0.004,0.8,0.003,33,24
20180226,중랑구,0.048,0.005,0.8,0.005,36,26
